19201123,101355,89.514,0,0
19201123,109923,87.529,0,8
19201123,114129,136.064,0,10
19201123,115461,102.369,0,2
19201123,117786,88.993,0,1
19201123,122723,48.745,0,3
19201123,238994,88.641,0,8
19210101,237688,145.992,1,10
19210116,150082,121.673,0,8
19210220,192601,136.156,0,1
19210220,211851,71.599,0,2
19210228,182812,130.002,5,0
19210320,130200,167.352,0,7
19210320,139507,69.873,0,0
19210320,144827,69.889,0,7
19210320,154240,71.978,0,11
19210320,155413,70.37,0,10
19210320,155987,87.417,0,5
19210320,159013,76.277,0,4
19210320,161520,64.678,0,5
19210320,162333,99.349,0,5
19210320,162907,91.581,0,11
19210320,163533,65.854,0,6
19210320,166280,82.858,0,11
19210320,166987,75.704,0,0
19210320,168053,69.958,0,5
19210320,171213,63.241,0,4
19210320,174827,83.11,0,6
19210320,174960,135.111,0,7
19210320,178347,106.511,0,11
19210320,184200,130.317,0,10
19210320,196507,85.405,0,4
19210320,198200,134.614,0,3
19210327,205072,159.935,0,7
19210412,182335,91.551,0,2
19210501,144005,99.983,0,6
19210601,207962,140.984,0,1
19210601,227991,110.004,0,8
19210911,133669,79.934,0,11
19210911,204957,80.073,0,4
19210911,224287,119.973,0,7
19210911,279171,120.0,0,0
19210911,323840,121.051,0,9
19210911,404062,79.997,0,1
19210923,249370,107.501,0,6
19211218,155633,74.301,0,2
19211218,158908,142.136,0,7
19220222,40000,81.944,0,10
19220222,87040,79.895,0,5
19220222,104400,100.031,0,7
19220222,126903,104.851,6,0
19220222,157333,87.921,0,1
19220222,172803,99.878,0,10
19220321,130987,68.567,0,5
19220321,151040,82.287,0,10
19220321,153533,159.669,0,2
19220321,155093,99.555,0,8
19220321,158573,60.422,0,9
19220321,158587,127.023,0,5
19220321,159800,140.216,0,6
19220321,160267,181.105,0,8
19220321,161080,143.105,0,3
19220321,171013,122.895,0,4
19220321,172800,72.51,0,1
19220321,176907,169.98,0,7
19220321,177773,126.702,0,8
19220321,179813,121.542,0,5
19220321,180253,126.614,0,1
19220321,181640,130.418,0,1
19220321,183720,108.65,0,5
19220321,190653,72.401,0,1
19220321,194200,115.51,0,8
19220329,138587,58.863,0,7
19220329,139760,79.871,0,8
19220329,141440,69.128,0,8
19220329,145627,77.642,0,0
19220329,150160,106.595,0,4
19220329,151027,96.58,0,1
19220329,153133,76.3,0,0
19220329,155253,69.409,0,2
19220329,155653,75.313,0,4
19220329,159800,90.969,0,7
19220329,164320,71.432,0,8
19220329,164653,129.602,0,3
19220329,168107,74.542,0,6
19220329,169853,71.524,0,1
19220329,174453,128.395,0,9
19220329,178373,64.738,0,1
19220329,181173,75.595,0,6
19220329,181440,86.279,0,8
19220329,183027,69.451,0,9
19220329,186200,67.575,0,10
19220601,95000,80.642,0,2
19220601,95100,93.335,0,7
19220601,95200,41.694,0,5
19220601,95300,58.187,0,5
19220601,95700,116.438,0,0
19220601,95800,85.739,0,2
19220601,96100,96.594,0,5
19220601,96300,95.599,0,5
19220601,96400,162.698,0,9
19220601,96500,108.419,0,9
19220601,96600,78.453,0,4
19220601,97200,110.822,0,9
19220601,97600,76.708,0,0
19220601,97600,118.159,0,0
19220601,98200,102.009,0,0
19220601,98500,167.268,0,0
19220601,98600,119.519,0,1
19220601,99000,138.487,0,7
19220601,99100,96.777,0,11
19220601,99200,176.485,0,5
19220601,99800,81.64,0,5
19220601,99900,64.433,0,7
19220601,100600,74.906,0,0
19220601,100700,121.225,0,0
19220601,101100,77.558,0,2
19220601,101500,93.515,0,5
19220601,101500,107.77,0,1
19220601,102000,76.537,0,10
19220601,102700,141.588,0,5
19220601,103200,59.613,0,8
19220601,104900,74.859,0,5
19220601,104900,84.532,0,0
19220601,105500,119.533,0,0
19220601,105800,78.263,0,0
19220601,106000,85.079,0,10
19220601,106000,110.862,0,10
19220601,106800,81.152,0,7
19220601,106900,181.485,0,0
19220601,108200,52.032,0,9
19220601,108400,88.307,0,5
19220601,109100,84.489,0,0
19220601,109400,58.554,0,1
19220601,109500,83.532,0,5
19220601,113200,76.087,0,0
19220601,114300,169.956,0,9
19220601,116200,118.9,0,8
19220601,117900,86.89,0,2
19220601,127600,83.11,0,5
19220601,132700,102.629,0,2
19220601,142700,98.142,0,5
19230104,204173,81.239,0,6
19230206,414749,125.031,0,6
19230325,136800,100.003,0,1
19230329,120093,131.55,0,11
19230329,128547,147.183,0,11
19230329,130347,126.42,0,9
19230329,138173,85.152,0,2
19230329,138387,133.933,0,6
19230329,140013,62.794,0,6
19230329,144680,63.823,0,6
19230329,146827,78.544,0,7
19230329,150640,120.344,0,2
19230329,152947,130.445,0,11
19230329,153147,70.347,0,1
19230329,153187,122.928,0,6
19230329,164867,63.228,0,1
19230329,165787,74.236,0,4
19230329,171107,135.238,0,5
19230329,174387,74.088,0,6
19230329,178147,125.425,0,5
19230329,185853,100.941,0,11
19230329,188067,115.48,0,2
19230709,124613,117.048,0,4
19230709,139733,150.63,0,4
19230709,151467,125.772,0,4
19230709,156587,80.086,0,6
19230709,157867,167.96,0,0
19230709,160787,134.869,0,0
19230709,166587,138.19,0,6
19230709,170667,129.161,0,11
19230709,170800,79.422,0,1
19230709,171187,166.475,0,5
19230709,172187,83.162,0,2
19230709,173067,125.571,0,7
19230709,174667,80.204,0,11
19230709,176147,129.194,0,3
19230709,176200,122.623,0,8
19230709,177173,120.389,0,10
19230709,179987,186.573,0,1
19230709,180387,130.063,0,4
19230709,182907,117.917,0,6
19230709,186080,186.768,0,1
19231218,167680,78.08,0,4
19231218,175541,77.395,0,4
19240101,126307,106.301,0,10
19240101,134360,211.839,0,0
19240101,164093,108.723,0,5
19240101,164507,109.993,0,10
19240101,168027,202.861,0,5
19240101,170480,111.349,0,10
19240101,170587,104.668,0,0
19240101,171413,104.675,0,10
19240101,171747,106.585,0,3
19240101,173733,205.644,0,10
19240101,173840,108.254,0,5
19240101,175000,204.174,0,10
19240101,176107,107.463,1,7
19240101,176373,210.421,0,0
19240101,179240,183.728,0,0
19240101,180533,209.855,0,3
19240101,182067,105.231,0,10
19240101,182773,203.564,0,10
19240101,184840,176.776,0,0
19240101,185267,208.925,0,5
19240101,185853,97.806,0,0
19240101,186040,200.905,0,3
19240101,190707,109.65,0,5
19240101,201253,105.504,0,4
19240101,203480,103.758,0,10
19240329,97493,67.355,0,0
19240329,129027,0.0,0,6
19240329,132787,168.596,0,6
19240329,133947,0.0,0,5
19240329,134840,179.54,0,8
19240329,139760,125.761,0,2
19240329,141733,123.954,0,8
19240329,144253,120.807,0,4
19240329,147267,130.235,0,5
19240329,156160,65.457,0,4
19240329,156293,177.144,0,5
19240329,159200,127.714,0,5
19240329,162507,111.322,0,2
19240329,163293,83.004,0,8
19240329,170253,64.447,0,10
19240329,172107,201.031,0,10
19240329,175640,116.989,0,8
19240329,183560,120.633,0,0
19240329,186240,74.416,0,3
19240711,128667,149.034,0,6
19240711,140547,115.355,0,2
19240711,143520,83.609,0,8
19240711,148120,202.084,0,10
19240711,148173,134.416,0,8
19240711,151000,83.762,0,0
19240711,153240,130.672,0,10
19240711,154653,138.878,0,0
19240711,157400,125.758,0,5
19240711,158307,182.086,0,10
19240711,161360,118.286,0,5
19240711,164533,127.552,0,5
19240711,165213,119.334,0,2
19240711,165880,174.226,0,7
19240711,166667,130.437,0,10
19240711,167040,124.756,0,2
19240711,167560,71.184,0,10
19240711,168133,124.993,0,10
19240711,169173,124.502,0,10
19240711,169333,123.96,0,0
19240711,170067,128.019,0,10
19240711,170533,116.602,0,2
19240711,172160,171.9,0,5
19240711,172493,127.493,0,4
19240711,172707,127.168,0,2
19240711,172987,126.603,0,7
19240711,173360,117.433,0,11
19240711,173693,131.307,0,5
19240711,176747,65.9,0,9
19240711,177693,116.661,0,3
19240711,178507,180.423,0,7
19240711,178733,122.224,0,11
19240711,181173,124.516,0,1
19240711,185160,121.012,0,9
19240711,188147,176.256,0,10
19240711,188347,136.523,0,4
19240711,189547,132.705,0,8
19240711,191147,132.86,0,8
19240711,193267,168.437,0,6
19240711,199667,72.738,0,8
19240711,204053,127.24,0,5
19240712,136320,95.47,0,7
19240712,152387,83.214,0,9
19240712,152387,116.973,0,4
19240712,153613,75.416,0,3
19240712,156267,118.359,0,4
19240712,156587,127.607,0,7
19240712,162600,123.354,0,3
19240712,162827,172.762,0,2
19240712,164320,120.913,0,7
19240712,165960,120.475,0,10
19240712,167120,119.168,0,0
19240712,168373,173.264,0,10
19240712,169253,117.085,0,0
19240712,169253,163.387,0,4
19240712,169307,74.955,0,3
19240712,170253,0.0,0,8
19240712,170533,124.044,0,3
19240712,170667,121.616,0,10
19240712,170800,127.293,0,5
19240712,171320,116.572,0,2
19240712,171347,72.046,0,10
19240712,171600,116.703,0,2
19240712,171827,183.705,0,6
19240712,172333,77.773,0,2
19240712,172333,118.544,0,11
19240712,173467,71.05,0,8
19240712,174640,133.538,0,3
19240712,175280,112.052,0,9
19240712,175427,117.571,0,0
19240712,175733,72.514,0,8
19240712,175893,112.954,0,8
19240712,176520,74.513,0,6
19240712,176880,118.773,0,9
19240712,177747,115.426,0,4
19240712,181973,80.6,0,6
19240712,183120,120.929,0,9
19240712,186600,213.448,0,8
19240712,188400,71.88,0,3
19240712,189133,71.063,0,1
19240831,150909,90.951,0,0
19241218,166699,80.039,0,2
19241218,166750,127.159,0,9
19241231,173375,92.245,0,0
19241231,177348,68.673,0,4
19250101,168086,72.424,0,11
19250101,188631,73.344,0,3
19250101,206982,81.297,0,7
19250101,211932,131.828,0,1
19250101,217261,76.279,0,0
19250101,217575,76.375,0,5
19250101,221572,62.307,0,1
19250101,226639,90.865,0,10
19250101,228416,83.576,0,10
19250101,229017,114.784,0,8
19250101,241608,74.673,0,1
19250101,243854,101.202,0,5
19250101,244690,89.642,0,8
19250101,251691,73.506,0,10
19250101,252762,179.469,0,1
19250101,254329,78.747,0,2
19250101,264256,78.888,0,6
19250101,264700,81.784,0,7
19250425,112800,83.379,0,7
19250425,117533,71.589,0,3
19250425,125107,115.904,0,6
19250425,129293,116.449,0,3
19250425,131720,66.493,0,4
19250425,133013,74.423,0,6
19250425,135200,65.139,0,4
19250425,136067,123.55,0,5
19250425,139480,80.733,0,6
19250425,143227,74.344,0,5
19250425,143693,120.634,0,2
19250425,145573,94.007,0,4
19250425,146907,126.886,0,1
19250425,150173,122.354,0,4
19250425,151760,100.019,0,2
19250425,152653,127.287,0,6
19250425,157160,128.092,0,2
19250425,157227,118.97,0,9
19250425,159160,122.18,0,2
19250425,159680,118.373,0,6
19250425,163920,113.2,0,10
19250425,164387,95.38,0,9
19250425,166147,75.081,0,11
19250425,170333,113.544,0,9
19250425,171320,63.757,0,8
19250425,171547,110.983,0,6
19250425,175200,119.978,0,8
19250425,176120,134.189,0,6
19250425,176360,74.283,0,6
19250425,176680,131.867,0,6
19250425,178253,131.868,0,10
19250425,179827,67.319,0,6
19250425,181187,125.436,0,5
19250425,181440,125.097,0,7
19250425,184720,95.57,0,11
19250425,187253,61.298,0,9
19250425,187453,76.274,0,6
19250425,196027,130.607,0,9
19250425,196827,82.714,0,7
19250425,197187,65.653,0,9
19250428,284735,83.158,0,4
19250712,144413,125.142,0,1
19250712,147133,122.462,0,3
19250712,148987,69.977,0,6
19250712,149320,133.778,0,7
19250712,149747,120.432,0,7
19250712,151600,72.69,0,1
19250712,154107,129.519,0,6
19250712,154960,99.376,0,0
19250712,158627,201.123,0,11
19250712,160867,126.717,0,5
19250712,161893,124.246,0,0
19250712,164347,209.715,0,5
19250712,166387,126.456,0,5
19250712,166467,79.458,0,2
19250712,169600,124.166,0,1
19250712,171533,69.038,0,1
19250712,173227,115.552,0,6
19250712,174547,190.922,0,7
19250712,176027,113.537,0,8
19250802,147733,121.741,0,10
19250802,148827,141.743,0,2
19250802,150973,212.162,0,8
19250802,151573,118.533,0,11
19250802,156773,71.72,0,7
19250802,161080,111.645,0,1
19250802,162147,196.256,0,3
19250802,163147,115.943,0,7
19250802,164213,121.13,0,4
19250802,166560,62.731,0,5
19250802,166693,78.346,0,4
19250802,170120,116.323,0,5
19250802,172000,128.317,0,10
19250802,172493,115.436,0,5
19250802,174667,113.549,0,0
19250802,179360,76.386,0,11
19250802,195427,72.194,0,1
19250802,197627,126.804,0,2
19251103,453656,120.181,1,2
19251112,822857,140.005,0,0
19260101,133600,73.158,0,4
19260101,147320,76.394,0,4
19260101,147867,87.838,0,3
19260101,152227,70.053,1,1
19260101,166307,76.236,2,2
19260101,171200,85.173,0,2
19260101,173800,98.815,0,2
19260101,176467,81.78,5,7
19260101,182600,78.165,0,5
19260101,186040,89.115,0,2
19260101,201360,90.021,0,7
19260101,206867,142.975,11,2
19260101,213493,64.568,0,4
19260101,215093,79.916,0,9
19260101,240173,92.7,1,10
19260101,249173,76.187,0,8
19260101,254907,63.899,0,3
19260101,265467,82.309,1,9
19260101,267293,94.967,0,2
19260101,271733,64.214,0,2
19260101,317947,103.881,0,1
19260101,320253,131.129,0,8
19260101,321253,122.379,1,7
19260101,322267,148.613,0,6
19260101,360067,74.384,1,1
19260101,396733,63.308,0,5
19260101,402427,77.619,0,7
19260101,411880,129.612,1,4
19260101,415733,73.993,0,7
19260101,418520,140.356,0,4
19260101,418987,66.057,2,8
19260101,420480,65.893,0,7
19260101,430253,71.225,0,7
19260101,432187,76.214,1,7
19260101,510773,99.376,1,8
19260416,206391,87.353,0,2
19260425,108733,125.436,0,3
19260425,119547,116.973,0,0
19260425,124947,115.708,0,10
19260425,128000,96.968,0,2
19260425,132173,136.82,0,2
19260425,133773,66.931,0,7
19260425,139253,120.827,0,4
19260425,144427,134.047,0,7
19260425,147627,69.401,0,4
19260425,150387,75.165,0,2
19260425,154680,107.507,0,11
19260425,154773,106.829,0,8
19260425,156253,66.591,0,5
19260425,161600,79.562,0,2
19260425,163373,71.178,0,8
19260425,165013,83.554,0,2
19260425,165920,112.876,0,11
19260425,166787,114.695,0,5
19260425,170387,71.127,0,9
19260425,171800,78.562,0,8
19260425,171933,83.008,0,7
19260425,172453,106.402,0,6
19260425,173520,68.869,0,2
19260425,174987,89.026,0,4
19260425,177120,92.921,0,4
19260425,183587,70.113,0,8
19260425,190547,61.619,0,2
19260425,190707,66.319,0,2
19260425,195840,66.108,0,0
19260425,200480,81.3,0,7
19260425,202813,55.299,0,7
19260425,205347,69.873,0,1
19260425,205693,78.122,0,8
19260425,211800,172.713,0,3
19260514,114640,122.173,0,2
19260514,123373,67.739,0,6
19260514,127280,121.591,0,7
19260514,132267,79.191,0,4
19260514,133213,141.678,0,6
19260514,134773,109.41,0,4
19260514,137000,100.592,0,3
19260514,140133,47.063,0,1
19260514,144107,108.306,0,1
19260514,144813,127.023,0,7
19260514,148000,67.206,0,2
19260514,149627,70.091,0,7
19260514,152627,82.498,0,4
19260514,153160,66.842,0,2
19260514,153267,71.203,0,9
19260514,153973,106.022,0,8
19260514,156027,114.199,0,5
19260514,156240,94.335,0,9
19260514,157373,116.771,0,2
19260514,157493,121.461,0,1
19260514,157920,125.489,0,7
19260514,161027,72.64,0,2
19260514,161667,122.837,0,5
19260514,163827,88.429,0,3
19260514,163947,184.89,0,5
19260514,166280,84.667,0,6
19260514,167280,110.313,0,7
19260514,169213,93.039,0,3
19260514,169333,109.743,0,3
19260514,170333,121.283,0,2
19260514,170600,80.101,0,3
19260514,172320,109.427,0,4
19260514,172813,138.882,0,9
19260514,174747,69.442,0,8
19260514,175067,81.448,0,10
19260514,181693,110.568,0,3
19260514,187253,88.506,0,7
19260514,187520,87.179,0,4
19260701,151040,115.647,0,5
19260701,158027,181.553,0,5
19260701,159067,112.646,0,5
19260701,160053,116.0,0,2
19260701,164027,103.258,0,3
19260701,169667,109.959,0,0
19260701,170067,180.672,0,5
19260701,170067,209.547,0,8
19260701,171587,116.464,0,8
19260701,173147,108.303,0,3
19260701,173920,107.054,2,10
19260701,174573,107.301,0,5
19260701,176027,107.099,0,0
19260701,176373,104.065,1,2
19260701,176787,111.29,0,3
19260701,177040,110.11,0,5
19260701,178027,205.975,0,5
19260701,179027,90.154,0,5
19260701,179027,203.558,0,10
19260701,179453,207.834,0,8
19260701,180707,205.106,0,3
19260701,182467,202.705,0,0
19260701,184680,210.274,0,10
19260701,185173,111.441,0,5
19260701,189027,109.195,0,10
19260701,189427,108.152,16,10
19260701,190027,103.488,0,3
19260701,191067,145.914,0,10
19260701,191067,200.025,0,10
19260701,191520,111.983,0,5
19260701,195040,110.27,0,0
19260701,196027,101.038,0,5
19260701,197027,100.022,0,7
19260701,197027,202.378,0,0
19260701,198520,105.866,15,3
19260701,199040,105.017,0,5
19260701,200027,103.68,0,3
19260701,201013,101.329,0,2
19260701,204213,112.914,0,10
19260701,204453,137.677,0,8
19260701,205667,107.67,5,3
19260701,215480,131.832,1,8
19260712,132293,210.742,0,0
19260712,147080,169.078,0,0
19260712,154547,68.577,0,2
19260712,154960,119.483,0,10
19260712,158200,68.66,0,0
19260712,159587,71.375,0,9
19260712,164267,122.472,0,4
19260712,166347,69.562,0,5
19260712,166667,113.023,0,7
19260712,167813,118.622,0,9
19260712,167893,118.838,0,0
19260712,169120,73.365,0,7
19260712,169413,131.495,0,5
19260712,171133,129.148,0,2
19260712,174267,127.453,0,9
19260712,183227,82.092,0,9
19260712,186920,129.131,0,9
19260712,187693,67.332,0,3
19260712,190627,114.878,0,2
19260712,197653,120.965,0,5
19260715,124880,102.234,0,2
19260715,136733,117.424,0,9
19260715,137827,117.746,0,4
19260715,138640,62.364,0,5
19260715,145307,220.192,0,11
19260715,145800,120.733,0,9
19260715,148120,122.038,0,6
19260715,148747,129.432,0,9
19260715,149213,219.461,0,0
19260715,150160,168.634,0,0
19260715,151107,68.179,0,6
19260715,152173,110.162,0,0
19260715,153187,76.721,0,11
19260715,153640,119.116,0,5
19260715,155120,220.076,0,11
19260715,156240,68.856,0,1
19260715,157347,127.217,0,2
19260715,159013,200.008,0,11
19260715,160507,125.562,0,3
19260715,160813,118.321,0,5
19260715,161160,126.009,0,0
19260715,161920,75.007,0,8
19260715,162333,122.085,0,1
19260715,162387,122.426,0,10
19260715,163853,121.929,0,3
19260715,164267,64.525,0,1
19260715,164320,118.404,0,3
19260715,164427,121.165,0,11
19260715,165600,95.273,0,5
19260715,165760,121.733,0,10
19260715,165907,113.677,0,4
19260715,166253,117.241,0,5
19260715,166280,112.02,0,1
19260715,167640,118.537,0,3
19260715,167893,118.449,0,6
19260715,168187,70.677,0,11
19260715,168707,89.018,0,1
19260715,169000,123.522,0,9
19260715,169253,117.315,0,7
19260715,170720,128.461,0,3
19260715,171653,115.632,0,8
19260715,172680,64.983,0,9
19260715,174507,65.391,0,1
19260715,174867,119.885,0,4
19260715,175440,79.618,0,11
19260715,175867,75.234,0,9
19260715,179440,69.254,0,11
19260715,180173,120.235,0,5
19260715,180333,120.696,0,3
19260715,180587,110.146,0,2
19260715,183880,117.912,0,10
19260715,184093,120.861,0,11
19260715,184147,171.43,0,8
19260715,184800,118.071,0,6
19260715,186240,121.176,0,2
19260715,187320,115.228,0,2
19260715,189707,69.741,0,3
19260715,190253,115.055,0,0
19260715,194413,112.078,0,11
19260815,147507,119.9,0,0
19260815,152507,212.425,0,4
19260815,153507,114.121,0,5
19260815,154000,111.361,0,4
19260815,160000,110.128,0,4
19260815,161507,109.45,0,2
19260815,162507,214.817,0,5
19260815,164493,116.816,0,6
19260815,166493,111.816,0,2
19260815,168493,115.399,0,2
19260815,168507,115.245,0,8
19260815,169000,175.458,0,4
19260815,169493,110.937,0,7
19260815,170493,216.083,0,2
19260815,174000,112.418,0,4
19260815,174000,118.176,0,9
19260815,175000,111.134,0,7
19260815,175000,112.683,0,9
19260815,175507,111.493,0,4
19260815,177493,110.185,0,11
19260815,179507,109.207,0,9
19260815,179507,163.701,0,3
19260815,180507,215.066,0,8
19260815,181507,161.939,0,2
19260815,189000,113.065,0,9
19261003,51149,81.184,0,1
19261003,61851,122.153,0,11
19261003,78000,160.24,0,2
19261003,81000,151.114,0,11
19261003,86903,127.997,0,1
19261003,98000,120.085,0,9
19261003,107101,95.024,0,1
19261003,108000,90.016,0,1
19261003,110199,102.138,0,2
19261003,122000,111.549,0,4
19261003,145863,112.532,0,1
19261003,153280,120.031,0,1
19261003,164767,142.992,0,6
19261003,170500,120.219,0,7
19261003,177500,81.982,0,1
19270101,150119,73.931,0,0
19270101,171669,115.469,0,10
19270101,179203,80.894,0,5
19270101,183507,117.825,0,3
19270101,186927,106.057,1,7
19270101,227182,77.625,0,0
19270101,237883,82.853,2,5
19270101,262616,81.315,0,7
19270101,385098,128.239,1,8
19270101,434031,82.422,0,7
19270101,457457,74.807,0,11
19270112,140419,112.746,0,3
19270112,149913,104.985,0,8
19270112,165387,127.333,0,3
19270112,167957,99.093,0,4
19270112,176588,127.292,0,6
19270112,189867,130.992,1,3
19270112,190163,100.536,0,7
19270112,194289,136.262,0,5
19270401,231987,74.178,0,2
19270511,154539,83.726,0,2
19270511,160543,70.204,0,9
19270514,94933,126.01,0,1
19270514,101773,65.45,0,4
19270514,108880,126.193,0,5
19270514,111400,126.576,0,11
19270514,117613,71.092,0,8
19270514,120693,59.058,0,4
19270514,121373,133.485,0,9
19270514,121920,141.521,2,6
19270514,124520,165.749,0,7
19270514,124680,118.191,0,7
19270514,126013,125.498,0,4
19270514,126907,61.649,0,6
19270514,127680,72.384,0,11
19270514,128000,113.141,0,3
19270514,129173,117.556,0,3
19270514,129307,68.408,0,7
19270514,129333,131.779,0,1
19270514,131920,64.744,0,3
19270514,132040,136.974,0,6
19270514,133400,128.716,0,10
19270514,133947,131.882,0,3
19270514,134827,210.018,0,5
19270514,135867,129.202,0,11
19270514,136227,70.167,0,0
19270514,136973,131.212,0,4
19270514,140907,117.836,0,0
19270514,141653,97.12,0,5
19270514,141973,61.087,0,1
19270514,142787,70.143,0,11
19270514,143800,72.234,0,5
19270514,143920,124.761,0,5
19270514,144040,137.008,0,7
19270514,144307,85.74,0,8
19270514,144453,132.797,0,8
19270514,144560,123.448,0,8
19270514,145293,124.283,0,2
19270514,146347,67.31,0,4
