1922-03-29,174453,128.395,0,9
1922-03-29,178373,64.738,0,1
1922-03-29,181173,75.595,0,6
1922-03-29,181440,86.279,0,8
1922-03-29,183027,69.451,0,9
1922-03-29,186200,67.575,0,10
1922-06-01,95000,80.642,0,2
1922-06-01,95100,93.335,0,7
1922-06-01,95200,41.694,0,5
1922-06-01,95300,58.187,0,5
1922-06-01,95700,116.438,0,0
1922-06-01,95800,85.739,0,2
1922-06-01,96100,96.594,0,5
1922-06-01,96300,95.599,0,5
1922-06-01,96400,162.698,0,9
1922-06-01,96500,108.419,0,9
1922-06-01,96600,78.453,0,4
1922-06-01,97200,110.822,0,9
1922-06-01,97600,76.708,0,0
1922-06-01,97600,118.159,0,0
1922-06-01,98200,102.009,0,0
1922-06-01,98500,167.268,0,0
1922-06-01,98600,119.519,0,1
1922-06-01,99000,138.487,0,7
1922-06-01,99100,96.777,0,11
1922-06-01,99200,176.485,0,5
1922-06-01,99800,81.64,0,5
1922-06-01,99900,64.433,0,7
1922-06-01,100600,74.906,0,0
1922-06-01,100700,121.225,0,0
1922-06-01,101100,77.558,0,2
1922-06-01,101500,93.515,0,5
1922-06-01,101500,107.77,0,1
1922-06-01,102000,76.537,0,10
1922-06-01,102700,141.588,0,5
1922-06-01,103200,59.613,0,8
1922-06-01,104900,74.859,0,5
1922-06-01,104900,84.532,0,0
1922-06-01,105500,119.533,0,0
1922-06-01,105800,78.263,0,0
1922-06-01,106000,85.079,0,10
1922-06-01,106000,110.862,0,10
1922-06-01,106800,81.152,0,7
1922-06-01,106900,181.485,0,0
1922-06-01,108200,52.032,0,9
1922-06-01,108400,88.307,0,5
1922-06-01,109100,84.489,0,0
1922-06-01,109400,58.554,0,1
1922-06-01,109500,83.532,0,5
1922-06-01,113200,76.087,0,0
1922-06-01,114300,169.956,0,9
1922-06-01,116200,118.9,0,8
1922-06-01,117900,86.89,0,2
1922-06-01,127600,83.11,0,5
1922-06-01,132700,102.629,0,2
1922-06-01,142700,98.142,0,5
1923-01-04,204173,81.239,0,6
1923-02-06,414749,125.031,0,6
1923-03-25,136800,100.003,0,1
1923-03-29,120093,131.55,0,11
1923-03-29,128547,147.183,0,11
1923-03-29,130347,126.42,0,9
1923-03-29,138173,85.152,0,2
1923-03-29,138387,133.933,0,6
1923-03-29,140013,62.794,0,6
1923-03-29,144680,63.823,0,6
1923-03-29,146827,78.544,0,7
1923-03-29,150640,120.344,0,2
